,0,1,2,3,4,5,6,7,8,9,10,11,12
24,0.12381707,0.0964455,0.11720812,0.117046244,0.11281991,0.11219842,0.111002594,0.11902954,0.11116279,0.12549357,0.11003784,0.110000014,0.11020675
25,0.12364089,0.09624749,0.11679923,0.116464734,0.112944335,0.1123079,0.111048184,0.119431764,0.11121614,0.12611248,0.110039696,0.110000014,0.11021435
26,0.12346364,0.096053615,0.11639044,0.11588166,0.11306906,0.112419136,0.111094214,0.11983494,0.11126932,0.12672697,0.11004118,0.110000014,0.11022211
27,0.123284005,0.095863864,0.11598196,0.115298234,0.11319436,0.11253169,0.11114015,0.12023796,0.1113234,0.12733728,0.11004269,0.110000014,0.110229656
28,0.12310321,0.095678434,0.11557389,0.114713974,0.11331988,0.11264583,0.11118624,0.120641895,0.11137735,0.1279433,0.11004441,0.110000014,0.11023669
29,0.1229209,0.09549742,0.11516714,0.11412984,0.113445625,0.11276132,0.11123312,0.12104558,0.111431815,0.12854478,0.11004627,0.110000014,0.11024387
30,0.122737,0.09532062,0.11476079,0.1135451,0.113571756,0.112878546,0.11127993,0.1214491,0.111486584,0.12914151,0.11004765,0.110000014,0.110251345
31,0.12255189,0.09514752,0.114356436,0.112960994,0.11369802,0.11299718,0.111326665,0.12185221,0.11154142,0.12973377,0.1100491,0.110000014,0.110258736
32,0.12236502,0.09498005,0.11395371,0.1123779,0.113824755,0.11311724,0.11137344,0.122254625,0.111596785,0.13032074,0.11005087,0.11000002,0.11026568
33,0.12217758,0.094817005,0.11355307,0.111796424,0.11395173,0.113239095,0.11142133,0.12265643,0.11165235,0.13090292,0.11005238,0.11000002,0.11027289
34,0.12198894,0.094658494,0.11315454,0.11121575,0.114078596,0.11336225,0.11146856,0.12305724,0.11170819,0.13147964,0.11005393,0.11000002,0.11027989
35,0.12179931,0.09450477,0.1127585,0.110637635,0.1142058,0.11348728,0.111516505,0.12345735,0.11176429,0.13205086,0.11005516,0.11000002,0.11028683
36,0.1216094,0.094356075,0.11236587,0.11006201,0.1143333,0.11361402,0.11156411,0.12385596,0.11182059,0.13261694,0.110056736,0.11000003,0.11029378
37,0.12141844,0.09421357,0.111976795,0.10948927,0.114461035,0.113741904,0.11161155,0.124252595,0.11187682,0.1331772,0.110058576,0.11000003,0.11030081
38,0.121227995,0.09407783,0.111591466,0.10892068,0.11458825,0.11387151,0.11165974,0.12464873,0.111933775,0.13373175,0.11006002,0.11000003,0.11030727
39,0.12103724,0.093947574,0.11121129,0.10835616,0.114716,0.11400249,0.111707635,0.12504233,0.1119908,0.13428058,0.11006198,0.11000003,0.110313855
40,0.12084676,0.09382356,0.11083592,0.107796885,0.114843644,0.11413521,0.11175604,0.12543416,0.11204773,0.13482353,0.11006358,0.11000003,0.110320464
41,0.12065788,0.09370867,0.11046741,0.107243955,0.11497176,0.11426936,0.11180431,0.12582415,0.11210527,0.13536033,0.110065185,0.11000003,0.110327005
42,0.12046932,0.093599506,0.11010585,0.10669765,0.11509964,0.114405476,0.11185284,0.12621176,0.11216269,0.13589174,0.11006652,0.11000003,0.11033355
43,0.12028454,0.09350175,0.10975256,0.10615982,0.11522738,0.114543006,0.11190127,0.12659726,0.11222037,0.1364168,0.11006821,0.11000003,0.110339776
44,0.120101556,0.09340862,0.10940884,0.105632104,0.11535519,0.11468212,0.111949995,0.1269797,0.112278625,0.13693568,0.11006963,0.11000003,0.11034578
45,0.119922094,0.09332599,0.10907631,0.10511561,0.11548289,0.1148224,0.111998096,0.12736024,0.11233653,0.13744855,0.110071264,0.11000003,0.110352196
46,0.11974774,0.09325354,0.10875699,0.104611605,0.11561033,0.11496441,0.11204673,0.12773757,0.1123948,0.13795497,0.110072754,0.11000003,0.11035852
47,0.11958016,0.093194485,0.10845299,0.10412292,0.11573825,0.11510812,0.11209531,0.12811247,0.112453006,0.13845567,0.11007466,0.11000005,0.110364616
48,0.11942052,0.09314858,0.108166814,0.103651285,0.115865976,0.1152534,0.11214416,0.128484,0.11251149,0.13895021,0.11007609,0.1100004,0.11037062
49,0.119274706,0.093132414,0.10790247,0.10320112,0.11599321,0.11539996,0.11219295,0.12885301,0.11257042,0.13943858,0.110077836,0.11000064,0.11037683
50,0.11913921,0.09312036,0.10766266,0.102772206,0.116120465,0.115548335,0.1122419,0.12921861,0.1126293,0.13992122,0.11007937,0.110000886,0.110382505
51,0.1190176,0.093127236,0.10745204,0.10237025,0.11624772,0.11569805,0.112290174,0.12958138,0.11268815,0.14039816,0.110080935,0.110001095,0.11038834
52,0.11891402,0.093155645,0.107277244,0.10199942,0.11637449,0.11584933,0.11233875,0.12994064,0.11274729,0.14086904,0.11008242,0.1100012,0.110394366
53,0.118835874,0.09320759,0.107143566,0.101665586,0.11650159,0.11600238,0.11238736,0.13029735,0.11280615,0.14133428,0.110084005,0.11000142,0.11040019
54,0.11878473,0.0932877,0.10705951,0.10137321,0.11662779,0.116156414,0.11243583,0.13064878,0.11286543,0.14177494,0.11008584,0.11000152,0.11040602
55,0.11876457,0.0934082,0.10703443,0.10112801,0.116754,0.11631243,0.11248239,0.13099732,0.11292489,0.14220773,0.11008721,0.11000167,0.11041168
56,0.118784316,0.093555205,0.10707993,0.1009375,0.116879955,0.11647002,0.11252849,0.13134266,0.112984106,0.14263304,0.11008905,0.11000177,0.11041744
57,0.118857436,0.09369267,0.10720861,0.1008098,0.11700529,0.11662862,0.11257385,0.13168116,0.11304293,0.1430502,0.11009084,0.110001944,0.11042289
58,0.1189847,0.093817286,0.10743589,0.100745425,0.11712997,0.11678901,0.11261762,0.13201621,0.11310103,0.14342871,0.11009247,0.11000205,0.11042856
59,0.119181685,0.09400348,0.10778417,0.100756206,0.11725388,0.11695101,0.112660356,0.13234504,0.113158904,0.14379582,0.11009396,0.11000213,0.11043387
60,0.119461976,0.09411818,0.10827178,0.100864924,0.117375895,0.11711448,0.1126983,0.13266513,0.11321607,0.14415205,0.110095225,0.11000259,0.110439405
61,0.11985153,0.09430724,0.10893621,0.10108993,0.11749653,0.117279254,0.112735756,0.13297202,0.11327232,0.1444515,0.11009652,0.1100031,0.1104449
62,0.12036563,0.094536625,0.10976481,0.101448655,0.11761507,0.11744566,0.11277176,0.13322186,0.11332543,0.14473504,0.11009813,0.11000406,0.11044861
63,0.12103244,0.094696954,0.11079478,0.101957895,0.11773185,0.1176138,0.11280631,0.13341804,0.11337604,0.14500012,0.110099465,0.11000478,0.11045241
64,0.121884696,0.09491615,0.11208101,0.10264625,0.11784615,0.11778336,0.11283085,0.13345845,0.11342185,0.14511913,0.11010082,0.11000509,0.11045519
65,0.024196763,-6.1460723e-06,0.014023672,0.0028690614,0.018750887,0.018747492,0.013129041,0.035682756,0.013812503,0.048376102,0.010112701,0.01000763,0.010503887
66,0.02528961,-7.04739e-06,0.015710574,0.0037686536,0.018885395,0.018956164,0.013132408,0.03551285,0.013862183,0.048080478,0.010114374,0.010007947,0.010507159
67,0.026409516,-4.000458e-07,0.017333552,0.0046781376,0.019014262,0.019166984,0.013127237,0.03524355,0.013906637,0.04775351,0.010116046,0.010008271,0.010509291
68,0.027378822,-1.2444543e-06,0.018919704,0.0055275043,0.01914242,0.019380262,0.013098818,0.034865312,0.013947323,0.04739618,0.01011779,0.010008605,0.010511339
69,0.028421834,-7.9241e-06,0.02043056,0.0063354904,0.019264897,0.01959584,0.013065232,0.03440872,0.0139878215,0.04638731,0.010119421,0.010008878,0.010512251
70,0.029418478,-6.0771417e-06,0.021844245,0.007108774,0.019385999,0.019814003,0.013036876,0.03390064,0.014022175,0.045053404,0.010121109,0.010009203,0.0105130095
71,0.030313578,-4.952173e-06,0.023213958,0.007898218,0.019506292,0.020034587,0.012997511,0.033244416,0.014048745,0.043844964,0.010122426,0.010009564,0.010516695
72,0.03111899,-4.6029745e-06,0.024493651,0.008540588,0.019624246,0.020257607,0.012952971,0.032507624,0.0140701765,0.042487126,0.010123724,0.010009978,0.010519302
73,0.031294618,-1.259159e-06,0.025672998,0.008960399,0.019732626,0.020483032,0.012866333,0.031675894,0.014081796,0.040779945,0.010124344,0.010010402,0.0105187055
74,0.031318206,-1.6665945e-07,0.026734143,0.009385512,0.019837685,0.020711256,0.012771782,0.030733915,0.014083588,0.039007816,0.01012491,0.010010823,0.010518034
75,0.031817175,-2.9723742e-07,0.027665874,0.009871409,0.01994814,0.020942384,0.012713101,0.029685155,0.014091379,0.037785143,0.010125831,0.010011165,0.010521316
76,0.032410685,-1.567787e-07,0.02864507,0.010379612,0.02006133,0.02117635,0.012652097,0.028684665,0.01409285,0.0367278,0.010126369,0.010011625,0.010523543
77,0.0319645,0.000187752,0.029419342,0.010588643,0.020157391,0.021412779,0.01253751,0.027422966,0.014067411,0.034783106,0.010126545,0.010011974,0.01052153
78,0.03125499,0.00062036887,0.030119795,0.010770502,0.020249838,0.021651966,0.012414538,0.026094243,0.014029974,0.032560375,0.010126703,0.010012427,0.010519351
79,0.030315595,0.0010252978,0.030712964,0.010943383,0.02033953,0.021893984,0.012282999,0.024705242,0.013980505,0.030161593,0.010126815,0.010012805,0.010516053
80,0.029140979,0.0014011463,0.031217974,0.011094344,0.020426394,0.022138594,0.012146083,0.023255987,0.013917064,0.027696094,0.010126916,0.010013368,0.0105125895
81,0.027768457,0.0017589084,0.031669352,0.011203267,0.020510998,0.022385512,0.012005376,0.021753857,0.013843572,0.025166273,0.010126949,0.010013853,0.0105089815
82,0.026192693,0.0021067543,0.032077983,0.011262983,0.02059214,0.02263477,0.011857558,0.020206364,0.0137609895,0.022574576,0.0101269595,0.010014279,0.010505268
83,0.024394896,0.002429539,0.03241045,0.01127343,0.020671349,0.0228862,0.0117024835,0.018607052,0.013665187,0.019923452,0.010126924,0.010014825,0.01050146
84,0.022348614,0.0027341074,0.03267954,0.011190906,0.020748636,0.023139596,0.011543534,0.016971366,0.013550462,0.017215576,0.010126922,0.010015314,0.01049747
85,0.020049473,0.002997655,0.03289754,0.011024411,0.020823646,0.023394667,0.0113789635,0.015278102,0.013419935,0.014333091,0.010126877,0.010015794,0.010493448
86,0.017470313,0.0032542031,0.033001352,0.010748796,0.02089685,0.023651108,0.011210462,0.013512866,0.013273775,0.011396982,0.0101267975,0.010016355,0.0104892235
87,0.01458652,0.0034902552,0.03298294,0.010304871,0.020967802,0.02390859,0.011038116,0.011683314,0.013112805,0.008410336,0.010126632,0.010016945,0.010483904
88,0.014344655,0.0036815265,0.03361663,0.010616971,0.021086179,0.024169398,0.011015109,0.011260107,0.012999188,0.0082189,0.010127615,0.010017435,0.010487031
89,0.013988732,0.0038643416,0.034196746,0.010923929,0.021203646,0.024430927,0.011000487,0.010845363,0.012878386,0.008025233,0.010128615,0.010018066,0.010490166
90,0.013473333,0.0040391,0.0347044,0.011023107,0.021321027,0.024692878,0.010996287,0.010424025,0.012753936,0.0078292135,0.010130361,0.01001858,0.010491097
91,0.0128252385,0.004181686,0.03516352,0.011012163,0.021440025,0.024955098,0.0109992325,0.010019457,0.012633813,0.0076308204,0.010132057,0.010019186,0.010491949
92,0.012141516,0.0042839763,0.035574503,0.010800905,0.02155918,0.025217563,0.011005801,0.009647669,0.012513685,0.007555549,0.010133779,0.010019877,0.0104927765
93,0.011382901,0.004366525,0.035921693,0.010385448,0.021678729,0.02548027,0.011012483,0.009317386,0.012380238,0.0074794716,0.010135568,0.010020442,0.01049357
94,0.01051114,0.0044395826,0.036236156,0.009781356,0.02179782,0.025743313,0.011024725,0.008998145,0.012246537,0.0074025686,0.010137272,0.010021119,0.010494335
95,0.009631198,0.0044317343,0.036575228,0.009071638,0.02191621,0.026005968,0.011037157,0.008674374,0.012112638,0.007324896,0.010139072,0.010021757,0.010495033
96,0.008791998,0.004418842,0.036872957,0.00823606,0.022033127,0.026268018,0.011057428,0.008425491,0.011982803,0.007246384,0.010140843,0.010022494,0.01049567
97,0.008040081,0.004407417,0.037097264,0.0073264516,0.022146765,0.026529651,0.011079853,0.008189225,0.011866417,0.007167066,0.010142603,0.010023156,0.010496352
98,0.007263955,0.004378909,0.037311852,0.0064059184,0.022260342,0.026790543,0.0111066,0.007958,0.011746433,0.006958473,0.010144401,0.010023938,0.010496905
99,0.0066841724,0.0043915412,0.037470885,0.0053723515,0.022369139,0.027050443,0.01113372,0.0077478136,0.011617183,0.0067473603,0.010146187,0.01002461,0.010497425
100,0.0062241037,0.004393538,0.0375628,0.004351968,0.022476736,0.02730943,0.011161356,0.0075350497,0.011485361,0.006533657,0.010147976,0.010025399,0.010499048
101,0.0058928127,0.004394318,0.03760036,0.0033183624,0.022577303,0.027567433,0.011193375,0.0073520625,0.011364903,0.006317291,0.01014983,0.010026197,0.010502881
102,0.0056130295,0.004385903,0.037560515,0.0023399123,0.022676686,0.027824128,0.011229914,0.007175027,0.011247024,0.006098326,0.010151658,0.010027,0.010506671
103,0.005449141,0.004373593,0.0371047,0.0014187768,0.022772782,0.028079404,0.011267131,0.007004083,0.011131039,0.0058765933,0.010153479,0.010027786,0.01051043
104,0.0053955517,0.0043484927,0.0366369,0.0006120358,0.022859259,0.028333168,0.011304946,0.0068393797,0.011011629,0.0057834876,0.010155297,0.010028622,0.010514224
105,0.005297438,0.004369729,0.036166135,-2.2281438e-07,0.022939961,0.02858534,0.011341397,0.0067383796,0.010893275,0.0056893486,0.010157157,0.010029465,0.010517961
106,0.0052415445,0.004388889,0.03566032,-2.1638862e-06,0.023012975,0.028835991,0.011376285,0.006660996,0.010771933,0.0057263263,0.010159015,0.010030396,0.01052175
107,0.0051685227,0.0043916362,0.035129078,-2.341727e-06,0.023083938,0.029084928,0.011411845,0.0065747234,0.010666041,0.0057639284,0.010160854,0.010031281,0.010525482
108,0.0050845966,0.004429904,0.034521803,-1.6483864e-07,0.023151562,0.029332235,0.011447916,0.0064876648,0.010563834,0.0059353076,0.010162732,0.010032227,0.010529259
109,0.00504561,0.0045277593,0.033874437,-6.9243106e-07,0.02321648,0.029577717,0.011484578,0.0063999146,0.01046758,0.0061091473,0.010164603,0.010033142,0.01053297
110,0.005064417,0.0046213605,0.033215787,-1.2945675e-06,0.023279421,0.029821355,0.011521816,0.0063113663,0.010367651,0.0062855496,0.010166512,0.01003414,0.010536738
111,0.00511589,0.004746352,0.032496836,-3.8343915e-06,0.023343632,0.030063001,0.011559662,0.006222036,0.010273405,0.0064646252,0.010168393,0.01003514,0.010540461
112,0.0051269154,0.0049661975,0.03177693,-2.7989827e-06,0.02340829,0.030302856,0.011598067,0.00615699,0.010224976,0.0066464306,0.01017032,0.010036177,0.010544162
113,0.005213786,0.005192337,0.031080864,-2.2402082e-06,0.023473423,0.030540785,0.011637011,0.0060914564,0.010177534,0.0068312273,0.010172242,0.010037258,0.010547866
114,0.005311139,0.0054256176,0.03037407,-3.1774025e-06,0.023539638,0.03077674,0.011676587,0.0060337856,0.010147775,0.0070189727,0.010174107,0.010038327,0.010551621
115,0.005462918,0.0056662033,0.029610265,-3.4335999e-06,0.023605242,0.03101079,0.011718914,0.0059757982,0.010119732,0.0072099697,0.0101760505,0.010039454,0.010555305
116,0.0056108707,0.0059059816,0.028842906,-5.8644946e-07,0.023676936,0.03124302,0.011764174,0.0059258225,0.0100955125,0.007404216,0.010177949,0.010040577,0.010559023
117,0.0057562618,0.0061415206,0.028035225,-2.9147577e-06,0.02375072,0.0314731,0.011810076,0.005875553,0.010073297,0.0076019024,0.010179887,0.010041759,0.010562709
118,0.0058855284,0.0063907653,0.027175985,-8.979141e-07,0.023826746,0.031701207,0.011856643,0.0058250385,0.010053117,0.00780315,0.010181825,0.0100429375,0.010566415
119,0.005919864,0.0066448534,0.026368098,0.00015388837,0.023904394,0.03192731,0.0119038895,0.005782697,0.010037863,0.008008077,0.010183709,0.010044143,0.010570086
120,0.005911696,0.006902069,0.025568752,0.0003829377,0.023974154,0.032151405,0.011951844,0.0057401387,0.010022157,0.008216817,0.0101856915,0.010045407,0.010573791
121,0.0058572856,0.0071643097,0.024790687,0.00064822123,0.024055481,0.03237379,0.011998248,0.0057229316,0.010007608,0.008429535,0.010187616,0.0100467205,0.010577515
122,0.005709279,0.0074203354,0.024045356,0.00093944627,0.024138257,0.03259411,0.012045299,0.0057058088,0.009992697,0.008646368,0.010189569,0.010047985,0.010581171
123,0.005545889,0.007679034,0.023218838,0.0012506816,0.024223946,0.032812554,0.012093001,0.005697294,0.009981499,0.008867372,0.01019152,0.010049339,0.010584852
124,0.005316632,0.007934478,0.022360068,0.0015602646,0.024309242,0.033028845,0.012141399,0.0056890333,0.00997173,0.009092696,0.0101934755,0.010050755,0.010588539
125,0.0049966923,0.008217406,0.021490922,0.0018830381,0.024395814,0.033243038,0.012190487,0.0056809825,0.009961794,0.009322571,0.010195434,0.010052171,0.01059223
126,0.004662233,0.008504831,0.020592915,0.0022240868,0.024483101,0.033455152,0.012237815,0.0056817145,0.00995283,0.009557016,0.01019738,0.01005363,0.010595948
127,0.004394074,0.008801072,0.019683981,0.0025761407,0.024573097,0.033665292,0.01228345,0.005682746,0.009942449,0.009796143,0.010199349,0.010055103,0.0105996225
128,0.004089814,0.00909691,0.018736271,0.0029349744,0.02466484,0.033873226,0.01232251,0.0056755496,0.009931849,0.010040198,0.010201318,0.010056648,0.0106032975
129,0.003777331,0.00940096,0.017746806,0.0033056613,0.024756154,0.03407906,0.0123572145,0.005668584,0.009921671,0.010289195,0.01020325,0.010058215,0.010607021
130,0.0034847576,0.009702371,0.016707681,0.0036753283,0.024849012,0.034283016,0.012389926,0.0056618545,0.009911366,0.010543296,0.01020522,0.010059853,0.010610726
131,0.0032539852,0.010001357,0.01570356,0.004048541,0.024942249,0.0344847,0.012415663,0.005655414,0.009902779,0.010802597,0.0102072125,0.010061507,0.010614401
132,0.0029861417,0.0103006065,0.014692902,0.004512756,0.025037216,0.034684144,0.012441678,0.0056492584,0.009895418,0.011067238,0.010209171,0.01006322,0.010618103
133,0.0026589402,0.010612403,0.013684127,0.004981956,0.025137236,0.034881447,0.012465483,0.005652024,0.0098932665,0.011337332,0.010211159,0.01006501,0.010621813
134,0.0023241136,0.010916551,0.012694356,0.0054615573,0.02523654,0.035076506,0.012484596,0.005655179,0.009891245,0.011612974,0.010213149,0.010066756,0.010625551
135,0.0020188766,0.011229317,0.011710879,0.005939773,0.02533755,0.035269655,0.012503791,0.005658694,0.009891358,0.01189424,0.010215029,0.010068637,0.010629248
136,0.0017238065,0.011546863,0.010783309,0.0064148763,0.025439087,0.03546043,0.012525716,0.005662622,0.009893027,0.012181286,0.010217131,0.010070575,0.01063297
137,0.0013910322,0.011862772,0.00999116,0.006880009,0.025539953,0.035649016,0.0125479,0.0056669605,0.009894909,0.012474161,0.010219056,0.010072463,0.010636749
138,0.0010048861,0.01217726,0.009191177,0.0073397337,0.025645545,0.035835396,0.012567658,0.0056716814,0.009897107,0.012772974,0.010221036,0.01007451,0.010640462
139,0.0006177793,0.012498394,0.008378686,0.0077847186,0.025750661,0.036019616,0.0125645315,0.0056768334,0.009899449,0.013077831,0.010223026,0.010076566,0.0106442105
140,0.00027541694,0.012818442,0.0076162256,0.008223589,0.02585461,0.036201663,0.012558634,0.0056823855,0.009902082,0.01338882,0.010225031,0.010078685,0.01064803
141,6.310048e-05,0.013135808,0.0069353315,0.008650667,0.02595778,0.036381554,0.012542135,0.005688385,0.009901448,0.013705994,0.010227004,0.010080826,0.010651775
142,-1.0839965e-06,0.013453799,0.0063168462,0.009070797,0.026060771,0.036559187,0.012525342,0.005694775,0.009901627,0.014029453,0.010229031,0.010083092,0.010655523
143,-7.137328e-08,0.013767872,0.0057732207,0.009483855,0.026162773,0.036735095,0.012510834,0.005701616,0.009902071,0.014359263,0.010231018,0.010085347,0.010659341
144,-1.7850992e-07,0.014081273,0.0052860864,0.009885084,0.026264736,0.03690856,0.012493418,0.005708865,0.009903489,0.014695561,0.010233025,0.010087747,0.010663133
145,1.7004786e-05,0.014394225,0.0048561245,0.010273902,0.026366146,0.037080005,0.012483633,0.0057165725,0.009905153,0.015038322,0.01023505,0.010090127,0.010666948
146,0.00012332587,0.01471079,0.0044900523,0.010651127,0.026459618,0.037249554,0.012465694,0.0057334625,0.00990705,0.0153878415,0.010237035,0.010092592,0.010670822
147,0.00023625325,0.015034989,0.0040740604,0.011021382,0.026553495,0.03741704,0.012444753,0.0057508834,0.00990993,0.015743876,0.010239069,0.010095159,0.010674641
148,0.00041112446,0.0153487995,0.003620163,0.011371325,0.026643906,0.037582558,0.012426193,0.0057687773,0.00991307,0.016106794,0.010241095,0.010097806,0.010678516
149,0.00059463095,0.015658677,0.0031321624,0.011717807,0.026728308,0.03774612,0.012412748,0.0057959715,0.009916494,0.016476622,0.010243098,0.01010052,0.010682384
150,0.00079906674,0.015978236,0.00259454,0.012051309,0.026808642,0.03790754,0.0123991305,0.0058237566,0.00992098,0.016853433,0.01024516,0.010103293,0.010686275
151,0.0010094941,0.01629805,0.0020235118,0.012376949,0.02688521,0.038067088,0.012385306,0.0058521247,0.009925748,0.017237311,0.010247194,0.010106142,0.01069021
152,0.0012441828,0.016618386,0.0013842827,0.012696886,0.026953442,0.038224746,0.012371307,0.005881054,0.00993084,0.01762836,0.0102492245,0.010109075,0.010694125
153,0.0014905167,0.016936075,0.00070152414,0.013011866,0.02701857,0.038380712,0.012357088,0.0059105544,0.009937001,0.01802677,0.010251319,0.010112071,0.01069806
154,0.0017132473,0.017260829,-1.3201616e-06,0.0133306645,0.027081875,0.038534984,0.012362161,0.0059406213,0.009943455,0.018432545,0.010253375,0.010115165,0.010702036
155,0.0019569986,0.01759586,-5.9868717e-07,0.013645702,0.027143061,0.038687676,0.012378468,0.0059712995,0.009950243,0.018845845,0.010255444,0.010118365,0.010706006
156,0.002196031,0.017918553,-1.8192031e-06,0.013975445,0.02720535,0.038838666,0.012400584,0.006002512,0.009957344,0.019266652,0.010257499,0.010121691,0.010710078
157,0.002471932,0.018258195,-1.2672228e-06,0.014303163,0.027263451,0.03898869,0.012425761,0.0060343426,0.009964751,0.019695364,0.010259601,0.010125064,0.010714089
158,0.0027487467,0.018599177,-2.908463e-06,0.014625145,0.027322143,0.039136767,0.012462535,0.0060666725,0.009972503,0.020131955,0.010261712,0.01012853,0.010718137
159,0.0030178274,0.01894164,-6.3784682e-06,0.014946907,0.027379964,0.03928359,0.012511136,0.0060995873,0.009980522,0.02057669,0.010263766,0.010132081,0.010722234
160,0.003216687,0.019290397,-3.3177084e-06,0.015249758,0.027446829,0.039428774,0.012560206,0.0061330847,0.00998891,0.021029517,0.0102659,0.0101358155,0.010726336
161,0.003407216,0.019641856,-2.9312896e-06,0.015558474,0.02751297,0.039572865,0.012612776,0.006167129,0.009996772,0.021490833,0.010268016,0.010139582,0.010730441
162,0.0035905612,0.019995155,-8.8199226e-07,0.015867356,0.027578691,0.039715357,0.012665816,0.00620168,0.010004932,0.021960564,0.01027013,0.0101434775,0.010734632
163,0.0038015991,0.020344194,-6.8420673e-06,0.016178932,0.02764904,0.03985698,0.012722419,0.0062368065,0.0100116925,0.022439169,0.010272283,0.01014755,0.010738804
164,0.0040119165,0.0206938,-9.560158e-06,0.016476708,0.027724704,0.0399975,0.012782423,0.0062724636,0.010018687,0.022926765,0.010274414,0.010151665,0.010742994
165,0.004237484,0.021046197,-7.5946664e-06,0.01677557,0.027800288,0.040136974,0.012846012,0.0063087055,0.010025976,0.02285644,0.010276541,0.010155958,0.010747262
166,0.004474508,0.02140148,-7.848157e-07,0.017076034,0.02787594,0.040275518,0.012910232,0.0063454085,0.010033521,0.022405779,0.010278712,0.010160311,0.010751534
167,0.004708045,0.021756947,-1.2887431e-06,0.017361648,0.02795908,0.040413257,0.012975094,0.006382674,0.01004048,0.021950798,0.010280891,0.010164855,0.010755844
168,0.004960577,0.022119055,-2.3705616e-07,0.017642893,0.028045692,0.04055035,0.013040607,0.0064204736,0.010047626,0.02149162,0.0102830995,0.010169491,0.010760237
169,0.0052415766,0.022484884,-3.898566e-06,0.017932,0.028137192,0.04068715,0.013106816,0.006458773,0.010054203,0.021028424,0.010285257,0.010174293,0.010764514
